observedAt,dataGeneratedAt,dataAgeMinutes,siteName,address,apparentTemperature,temperature,humidity,windSpeed,level,previousLevel,levelChanged,notificationReason,teamsNotified,apiStatus,apiMessage,awsStation,awsStationName,awsObservedTime
2026-08-23 22:26:00,2026-08-23 22:34:33,8.6,유니드 울산공장,울산광역시 남구 상개로 142,31.1,28.4,88.7,0.9,주의,주의,False,holiday_or_weekend,False,OK,,898,장생포,202608232226
2026-08-24 00:17:00,2026-08-24 00:25:16,8.3,유니드 울산공장,울산광역시 남구 상개로 142,30.8,28.0,89.8,0.3,정상,주의,True,level_change,True,OK,,898,장생포,202608240017
2026-08-24 01:21:00,2026-08-24 01:29:12,8.2,유니드 울산공장,울산광역시 남구 상개로 142,30.4,27.5,92.1,0.2,정상,정상,False,none,False,OK,,898,장생포,202608240121
2026-08-24 02:15:00,2026-08-24 02:23:04,8.1,유니드 울산공장,울산광역시 남구 상개로 142,30.1,27.4,89.1,0.1,정상,정상,False,none,False,OK,,898,장생포,202608240215
2026-08-24 03:25:00,2026-08-24 03:33:22,8.4,유니드 울산공장,울산광역시 남구 상개로 142,30.4,27.6,90.9,1.4,정상,정상,False,none,False,OK,,898,장생포,202608240325
2026-08-24 04:16:00,2026-08-24 04:24:03,8.1,유니드 울산공장,울산광역시 남구 상개로 142,30.0,27.3,89.7,1.6,정상,정상,False,none,False,OK,,898,장생포,202608240416
2026-08-24 05:18:00,2026-08-24 05:26:55,8.9,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.9,93.3,1.8,정상,정상,False,none,False,OK,,898,장생포,202608240518
2026-08-24 06:16:00,2026-08-24 06:24:12,8.2,유니드 울산공장,울산광역시 남구 상개로 142,30.0,26.9,94.7,0.3,정상,정상,False,none,False,OK,,898,장생포,202608240616
2026-08-24 08:01:00,2026-08-24 08:09:58,9.0,유니드 울산공장,울산광역시 남구 상개로 142,31.0,29.2,76.3,1.9,주의,정상,False,regular_08,True,OK,,898,장생포,202608240801
2026-08-24 08:01:00,2026-08-24 08:09:58,9.0,유니드 울산공장,울산광역시 남구 상개로 142,31.0,29.2,76.3,1.9,주의,정상,True,level_change,True,OK,,898,장생포,202608240801
2026-08-24 08:25:00,2026-08-24 08:33:12,8.2,유니드 울산공장,울산광역시 남구 상개로 142,31.4,30.2,69.2,1.5,주의,주의,False,none,False,OK,,898,장생포,202608240825
2026-08-24 08:43:00,2026-08-24 08:51:52,8.9,유니드 울산공장,울산광역시 남구 상개로 142,32.0,31.0,65.8,1.7,주의,주의,False,none,False,OK,,898,장생포,202608240843
2026-08-24 09:27:00,2026-08-24 09:35:51,8.9,유니드 울산공장,울산광역시 남구 상개로 142,33.5,33.1,59.4,1.1,경계,주의,False,regular_09,True,OK,,898,장생포,202608240927
2026-08-24 09:27:00,2026-08-24 09:35:51,8.9,유니드 울산공장,울산광역시 남구 상개로 142,33.5,33.1,59.4,1.1,경계,주의,True,level_change,True,OK,,898,장생포,202608240927
2026-08-24 11:01:00,2026-08-24 11:09:15,8.3,유니드 울산공장,울산광역시 남구 상개로 142,32.6,31.0,73.3,1.0,주의,경계,False,regular_11,True,OK,,898,장생포,202608241101
2026-08-24 11:01:00,2026-08-24 11:09:15,8.3,유니드 울산공장,울산광역시 남구 상개로 142,32.6,31.0,73.3,1.0,주의,경계,True,level_change,True,OK,,898,장생포,202608241101
2026-08-24 12:06:00,2026-08-24 12:14:02,8.0,유니드 울산공장,울산광역시 남구 상개로 142,33.1,31.6,72.8,1.0,경계,주의,False,regular_12,True,OK,,898,장생포,202608241206
2026-08-24 12:06:00,2026-08-24 12:14:02,8.0,유니드 울산공장,울산광역시 남구 상개로 142,33.1,31.6,72.8,1.0,경계,주의,True,level_change,True,OK,,898,장생포,202608241206
2026-08-24 12:06:00,2026-08-24 14:31:45,145.8,유니드 울산공장,울산광역시 남구 상개로 142,33.1,31.6,72.8,1.0,경계,경계,False,regular_14,True,STALE_DATA,실측 API 조회가 제한시간을 초과해 마지막 정상 관측값을 표시 중입니다.,898,장생포,202608241206
2026-08-24 17:50:00,2026-08-24 17:58:51,8.9,유니드 울산공장,울산광역시 남구 상개로 142,32.6,31.6,66.0,1.1,주의,경계,True,level_change,True,OK,,898,장생포,202608241750
2026-08-24 18:43:00,2026-08-24 18:51:04,8.1,유니드 울산공장,울산광역시 남구 상개로 142,32.0,30.7,70.5,1.0,주의,주의,False,none,False,OK,,898,장생포,202608241843
2026-08-24 19:31:00,2026-08-24 19:39:52,8.9,유니드 울산공장,울산광역시 남구 상개로 142,31.9,30.4,73.0,0.9,주의,주의,False,none,False,OK,,898,장생포,202608241931
2026-08-24 20:23:00,2026-08-24 20:31:27,8.5,유니드 울산공장,울산광역시 남구 상개로 142,31.7,29.7,78.4,0.7,주의,주의,False,none,False,OK,,898,장생포,202608242023
2026-08-24 21:47:00,2026-08-24 21:55:41,8.7,유니드 울산공장,울산광역시 남구 상개로 142,31.2,29.4,76.8,0.5,주의,주의,False,none,False,OK,,898,장생포,202608242147
2026-08-24 22:46:00,2026-08-24 22:54:05,8.1,유니드 울산공장,울산광역시 남구 상개로 142,31.0,28.9,80.1,0.3,주의,주의,False,none,False,OK,,898,장생포,202608242246
2026-08-24 23:37:00,2026-08-24 23:45:42,8.7,유니드 울산공장,울산광역시 남구 상개로 142,31.1,28.9,81.8,0.6,주의,주의,False,none,False,OK,,898,장생포,202608242337
2026-08-25 00:33:00,2026-08-25 00:41:36,8.6,유니드 울산공장,울산광역시 남구 상개로 142,31.1,29.2,77.9,0.5,주의,주의,False,none,False,OK,,898,장생포,202608250033
2026-08-25 01:32:00,2026-08-25 01:40:33,8.6,유니드 울산공장,울산광역시 남구 상개로 142,31.0,29.4,73.9,2.1,주의,주의,False,none,False,OK,,898,장생포,202608250132
2026-08-25 02:25:00,2026-08-25 02:33:26,8.4,유니드 울산공장,울산광역시 남구 상개로 142,30.5,28.4,80.7,0.2,정상,주의,True,level_change,True,OK,,898,장생포,202608250225
2026-08-25 03:36:00,2026-08-25 03:44:14,8.2,유니드 울산공장,울산광역시 남구 상개로 142,30.3,27.9,85.0,0.0,정상,정상,False,none,False,OK,,898,장생포,202608250336
2026-08-25 06:24:00,2026-08-25 06:32:22,8.4,유니드 울산공장,울산광역시 남구 상개로 142,30.0,28.2,76.4,2.3,정상,정상,False,none,False,OK,,898,장생포,202608250624
2026-08-25 08:28:00,2026-08-25 08:36:12,8.2,유니드 울산공장,울산광역시 남구 상개로 142,31.4,30.8,61.6,2.5,주의,정상,False,regular_08,True,OK,,898,장생포,202608250828
2026-08-25 08:28:00,2026-08-25 08:36:12,8.2,유니드 울산공장,울산광역시 남구 상개로 142,31.4,30.8,61.6,2.5,주의,정상,True,level_change,True,OK,,898,장생포,202608250828
2026-08-25 08:45:00,2026-08-25 08:53:15,8.3,유니드 울산공장,울산광역시 남구 상개로 142,31.3,30.7,61.8,2.6,주의,주의,False,regular_09,True,OK,,898,장생포,202608250845
2026-08-25 09:27:00,2026-08-25 09:35:30,8.5,유니드 울산공장,울산광역시 남구 상개로 142,32.9,33.2,52.1,1.3,주의,주의,False,none,False,OK,,898,장생포,202608250927
2026-08-25 10:57:00,2026-08-25 11:05:55,8.9,유니드 울산공장,울산광역시 남구 상개로 142,32.7,31.7,66.6,0.7,주의,주의,False,regular_11,True,OK,,898,장생포,202608251057
2026-08-25 12:00:00,2026-08-25 12:08:46,8.8,유니드 울산공장,울산광역시 남구 상개로 142,33.6,32.9,62.2,1.0,경계,주의,False,regular_12,True,OK,,898,장생포,202608251200
2026-08-25 12:00:00,2026-08-25 12:08:46,8.8,유니드 울산공장,울산광역시 남구 상개로 142,33.6,32.9,62.2,1.0,경계,주의,True,level_change,True,OK,,898,장생포,202608251200
2026-08-25 12:48:00,2026-08-25 12:56:03,8.1,유니드 울산공장,울산광역시 남구 상개로 142,33.7,33.0,62.2,0.8,경계,경계,False,regular_13,True,OK,,898,장생포,202608251248
2026-08-25 13:22:00,2026-08-25 13:30:20,8.3,유니드 울산공장,울산광역시 남구 상개로 142,33.6,32.6,66.8,0.9,경계,경계,False,none,False,OK,,898,장생포,202608251322
2026-08-25 14:00:00,2026-08-25 14:08:15,8.3,유니드 울산공장,울산광역시 남구 상개로 142,33.3,32.3,65.9,1.0,경계,경계,False,regular_14,True,OK,,898,장생포,202608251400
2026-08-25 14:35:00,2026-08-25 14:43:36,8.6,유니드 울산공장,울산광역시 남구 상개로 142,33.3,32.2,67.1,0.8,경계,경계,False,none,False,OK,,898,장생포,202608251435
2026-08-25 14:56:00,2026-08-25 15:04:13,8.2,유니드 울산공장,울산광역시 남구 상개로 142,33.5,32.4,67.0,0.8,경계,경계,False,regular_15,True,OK,,898,장생포,202608251456
2026-08-25 15:54:00,2026-08-25 16:02:35,8.6,유니드 울산공장,울산광역시 남구 상개로 142,33.4,32.3,67.7,0.9,경계,경계,False,regular_16,True,OK,,898,장생포,202608251554
2026-08-25 16:44:00,2026-08-25 16:52:34,8.6,유니드 울산공장,울산광역시 남구 상개로 142,33.3,32.2,67.8,2.8,경계,경계,False,none,False,OK,,954,온산,202608251644
2026-08-25 17:20:00,2026-08-25 17:28:42,8.7,유니드 울산공장,울산광역시 남구 상개로 142,32.9,31.4,72.9,0.9,주의,경계,False,regular_17,True,OK,,898,장생포,202608251720
2026-08-25 17:20:00,2026-08-25 17:28:42,8.7,유니드 울산공장,울산광역시 남구 상개로 142,32.9,31.4,72.9,0.9,주의,경계,True,level_change,True,OK,,898,장생포,202608251720
2026-08-25 17:59:00,2026-08-25 18:07:48,8.8,유니드 울산공장,울산광역시 남구 상개로 142,32.5,30.7,76.0,0.8,주의,주의,False,none,False,OK,,898,장생포,202608251759
2026-08-25 18:30:00,2026-08-25 18:38:07,8.1,유니드 울산공장,울산광역시 남구 상개로 142,32.0,29.8,81.3,0.9,주의,주의,False,none,False,OK,,898,장생포,202608251830
2026-08-25 19:27:00,2026-08-25 19:35:53,8.9,유니드 울산공장,울산광역시 남구 상개로 142,31.9,29.2,87.9,0.9,주의,주의,False,none,False,OK,,898,장생포,202608251927
2026-08-25 20:22:00,2026-08-25 20:30:57,9.0,유니드 울산공장,울산광역시 남구 상개로 142,31.7,29.1,87.6,0.9,주의,주의,False,none,False,OK,,898,장생포,202608252022
2026-08-25 21:44:00,2026-08-25 21:52:23,8.4,유니드 울산공장,울산광역시 남구 상개로 142,31.8,28.8,92.0,0.7,주의,주의,False,none,False,OK,,898,장생포,202608252144
2026-08-25 22:45:00,2026-08-25 22:53:08,8.1,유니드 울산공장,울산광역시 남구 상개로 142,31.5,28.8,89.0,0.1,주의,주의,False,none,False,OK,,898,장생포,202608252245
2026-08-25 23:41:00,2026-08-25 23:49:46,8.8,유니드 울산공장,울산광역시 남구 상개로 142,31.2,28.4,89.9,0.1,주의,주의,False,none,False,OK,,898,장생포,202608252341
2026-08-26 00:37:00,2026-08-26 00:45:51,8.9,유니드 울산공장,울산광역시 남구 상개로 142,31.1,28.2,90.8,0.0,주의,주의,False,none,False,OK,,898,장생포,202608260037
2026-08-26 01:32:00,2026-08-26 01:40:32,8.5,유니드 울산공장,울산광역시 남구 상개로 142,30.8,27.9,92.4,0.2,정상,주의,True,level_change,True,OK,,898,장생포,202608260132
2026-08-26 03:34:00,2026-08-26 03:42:36,8.6,유니드 울산공장,울산광역시 남구 상개로 142,30.3,27.3,93.2,1.0,정상,정상,False,none,False,OK,,898,장생포,202608260334
2026-08-26 04:26:00,2026-08-26 04:34:29,8.5,유니드 울산공장,울산광역시 남구 상개로 142,29.9,27.1,90.7,1.5,정상,정상,False,none,False,OK,,898,장생포,202608260426
2026-08-26 05:24:00,2026-08-26 05:32:11,8.2,유니드 울산공장,울산광역시 남구 상개로 142,29.4,26.7,90.6,0.6,정상,정상,False,none,False,OK,,898,장생포,202608260524
2026-08-26 06:23:00,2026-08-26 06:31:26,8.4,유니드 울산공장,울산광역시 남구 상개로 142,28.2,25.4,91.9,0.9,정상,정상,False,none,False,OK,,954,온산,202608260623
2026-08-26 07:22:00,2026-08-26 07:30:28,8.5,유니드 울산공장,울산광역시 남구 상개로 142,29.6,27.3,83.5,1.7,정상,정상,False,none,False,OK,,898,장생포,202608260722
2026-08-26 08:07:00,2026-08-26 08:15:32,8.5,유니드 울산공장,울산광역시 남구 상개로 142,30.5,28.8,75.5,1.0,정상,정상,False,regular_08,True,OK,,898,장생포,202608260807
2026-08-26 08:31:00,2026-08-26 08:39:41,8.7,유니드 울산공장,울산광역시 남구 상개로 142,30.9,29.1,76.6,1.0,정상,정상,False,none,False,OK,,898,장생포,202608260831
2026-08-26 09:46:00,2026-08-26 09:54:09,8.2,유니드 울산공장,울산광역시 남구 상개로 142,32.8,31.3,72.9,0.8,주의,정상,False,regular_10,True,OK,,898,장생포,202608260946
2026-08-26 09:46:00,2026-08-26 09:54:09,8.2,유니드 울산공장,울산광역시 남구 상개로 142,32.8,31.3,72.9,0.8,주의,정상,True,level_change,True,OK,,898,장생포,202608260946
2026-08-26 12:19:00,2026-08-26 12:27:26,8.4,유니드 울산공장,울산광역시 남구 상개로 142,34.1,33.2,64.6,0.9,경계,주의,False,regular_12,True,OK,,898,장생포,202608261219
2026-08-26 12:19:00,2026-08-26 12:27:26,8.4,유니드 울산공장,울산광역시 남구 상개로 142,34.1,33.2,64.6,0.9,경계,주의,True,level_change,True,OK,,898,장생포,202608261219
2026-08-26 13:00:00,2026-08-26 13:08:51,8.9,유니드 울산공장,울산광역시 남구 상개로 142,32.5,31.0,73.1,0.8,주의,경계,False,regular_13,True,OK,,898,장생포,202608261300
2026-08-26 13:00:00,2026-08-26 13:08:51,8.9,유니드 울산공장,울산광역시 남구 상개로 142,32.5,31.0,73.1,0.8,주의,경계,True,level_change,True,OK,,898,장생포,202608261300
2026-08-26 13:44:00,2026-08-26 13:52:23,8.4,유니드 울산공장,울산광역시 남구 상개로 142,33.5,32.1,70.8,0.8,경계,주의,True,level_change,True,OK,,898,장생포,202608261344
2026-08-26 13:44:00,2026-08-26 14:22:44,38.7,유니드 울산공장,울산광역시 남구 상개로 142,33.5,32.1,70.8,0.8,경계,경계,False,regular_14,True,STALE_DATA,실측 API 조회가 제한시간을 초과해 마지막 정상 관측값을 표시 중입니다.,898,장생포,202608261344
2026-08-26 14:48:00,2026-08-26 14:56:30,8.5,유니드 울산공장,울산광역시 남구 상개로 142,33.6,32.4,69.3,0.9,경계,경계,False,regular_15,True,OK,,898,장생포,202608261448
2026-08-26 15:26:00,2026-08-26 15:34:46,8.8,유니드 울산공장,울산광역시 남구 상개로 142,33.3,32.1,69.1,0.8,경계,경계,False,none,False,OK,,898,장생포,202608261526
2026-08-26 16:20:00,2026-08-26 16:28:47,8.8,유니드 울산공장,울산광역시 남구 상개로 142,33.5,32.1,71.3,0.9,경계,경계,False,regular_16,True,OK,,898,장생포,202608261620
2026-08-26 16:59:00,2026-08-26 17:07:55,8.9,유니드 울산공장,울산광역시 남구 상개로 142,33.1,31.6,72.0,0.9,경계,경계,False,regular_17,True,OK,,898,장생포,202608261659
2026-08-26 17:50:00,2026-08-26 17:58:10,8.2,유니드 울산공장,울산광역시 남구 상개로 142,32.3,30.4,78.1,0.8,주의,경계,True,level_change,True,OK,,898,장생포,202608261750
2026-08-26 18:37:00,2026-08-26 18:45:21,8.4,유니드 울산공장,울산광역시 남구 상개로 142,32.2,30.0,81.5,0.8,주의,주의,False,none,False,OK,,898,장생포,202608261837
2026-08-26 19:29:00,2026-08-26 19:37:59,9.0,유니드 울산공장,울산광역시 남구 상개로 142,32.2,29.4,89.2,0.4,주의,주의,False,none,False,OK,,898,장생포,202608261929
2026-08-26 20:24:00,2026-08-26 20:32:49,8.8,유니드 울산공장,울산광역시 남구 상개로 142,32.3,29.5,88.8,0.6,주의,주의,False,none,False,OK,,898,장생포,202608262024
2026-08-26 22:48:00,2026-08-26 22:56:47,8.8,유니드 울산공장,울산광역시 남구 상개로 142,30.8,28.6,82.7,0.8,정상,주의,True,level_change,True,OK,,898,장생포,202608262248
2026-08-26 23:40:00,2026-08-26 23:48:10,8.2,유니드 울산공장,울산광역시 남구 상개로 142,30.7,28.5,82.3,0.4,정상,정상,False,none,False,OK,,898,장생포,202608262340
2026-08-27 01:12:00,2026-08-27 01:20:16,8.3,유니드 울산공장,울산광역시 남구 상개로 142,30.7,28.4,83.4,0.5,정상,정상,False,none,False,OK,,898,장생포,202608270112
2026-08-27 03:56:00,2026-08-27 04:04:38,8.6,유니드 울산공장,울산광역시 남구 상개로 142,30.1,28.0,81.8,0.9,정상,정상,False,none,False,OK,,898,장생포,202608270356
2026-08-27 06:38:00,2026-08-27 06:46:55,8.9,유니드 울산공장,울산광역시 남구 상개로 142,30.8,28.4,84.4,0.3,정상,정상,False,none,False,OK,,898,장생포,202608270638
2026-08-27 12:59:00,2026-08-27 13:07:43,8.7,유니드 울산공장,울산광역시 남구 상개로 142,32.6,31.0,74.2,1.1,주의,정상,False,regular_13,True,OK,,898,장생포,202608271259
2026-08-27 12:59:00,2026-08-27 13:07:43,8.7,유니드 울산공장,울산광역시 남구 상개로 142,32.6,31.0,74.2,1.1,주의,정상,True,level_change,True,OK,,898,장생포,202608271259
2026-08-27 15:45:00,2026-08-27 15:53:49,8.8,유니드 울산공장,울산광역시 남구 상개로 142,31.1,29.4,74.8,0.8,주의,주의,False,regular_16,True,OK,,898,장생포,202608271545
2026-08-28 03:10:00,2026-08-28 03:18:44,8.7,유니드 울산공장,울산광역시 남구 상개로 142,29.7,26.7,93.2,1.6,정상,주의,True,level_change,True,OK,,898,장생포,202608280310
2026-08-28 04:35:00,2026-08-28 04:43:01,8.0,유니드 울산공장,울산광역시 남구 상개로 142,29.6,26.5,95.0,1.6,정상,정상,False,none,False,OK,,898,장생포,202608280435
2026-08-28 07:40:00,2026-08-28 07:48:56,8.9,유니드 울산공장,울산광역시 남구 상개로 142,30.1,27.4,89.0,2.0,정상,정상,False,regular_08,True,OK,,898,장생포,202608280740
2026-08-28 09:35:00,2026-08-28 09:43:53,8.9,유니드 울산공장,울산광역시 남구 상개로 142,28.5,25.1,99.7,0.9,정상,정상,False,none,False,OK,,898,장생포,202608280935
2026-08-28 09:52:00,2026-08-28 10:00:26,8.4,유니드 울산공장,울산광역시 남구 상개로 142,28.0,23.2,94.7,1.5,정상,정상,False,regular_10,True,OK,,943,매곡,202608280952
2026-08-28 10:02:00,2026-08-28 10:10:18,8.3,유니드 울산공장,울산광역시 남구 상개로 142,28.1,23.2,95.9,0.5,정상,정상,False,none,False,OK,,943,매곡,202608281002
2026-08-28 10:12:00,2026-08-28 10:20:19,8.3,유니드 울산공장,울산광역시 남구 상개로 142,28.9,25.5,99.7,0.3,정상,정상,False,none,False,OK,,898,장생포,202608281012
2026-08-28 10:20:00,2026-08-28 10:30:20,10.3,유니드 울산공장,울산광역시 남구 상개로 142,28.1,23.4,96.4,0.0,정상,정상,False,none,False,OK,,943,매곡,202608281020
2026-08-28 10:40:00,2026-08-28 10:50:16,10.3,유니드 울산공장,울산광역시 남구 상개로 142,29.2,25.8,99.7,0.1,정상,정상,False,regular_11,True,OK,,898,장생포,202608281040
2026-08-28 11:00:00,2026-08-28 11:10:17,10.3,유니드 울산공장,울산광역시 남구 상개로 142,29.4,26.0,99.7,0.8,정상,정상,False,none,False,OK,,898,장생포,202608281100
2026-08-28 11:12:00,2026-08-28 11:20:16,8.3,유니드 울산공장,울산광역시 남구 상개로 142,28.4,25.9,87.5,0.2,정상,정상,False,none,False,OK,,949,정자,202608281112
2026-08-28 11:22:00,2026-08-28 11:30:23,8.4,유니드 울산공장,울산광역시 남구 상개로 142,28.1,23.6,95.9,0.1,정상,정상,False,none,False,OK,,943,매곡,202608281122
2026-08-28 11:30:00,2026-08-28 11:40:18,10.3,유니드 울산공장,울산광역시 남구 상개로 142,28.0,23.6,95.3,0.2,정상,정상,False,none,False,OK,,943,매곡,202608281130
2026-08-28 11:42:00,2026-08-28 11:50:19,8.3,유니드 울산공장,울산광역시 남구 상개로 142,28.6,26.1,87.3,0.6,정상,정상,False,regular_12,True,OK,,949,정자,202608281142
2026-08-28 11:52:00,2026-08-28 12:00:27,8.5,유니드 울산공장,울산광역시 남구 상개로 142,29.4,26.0,99.7,0.0,정상,정상,False,none,False,OK,,898,장생포,202608281152
2026-08-28 12:02:00,2026-08-28 12:10:19,8.3,유니드 울산공장,울산광역시 남구 상개로 142,29.7,26.3,99.7,0.0,정상,정상,False,none,False,OK,,898,장생포,202608281202
2026-08-28 12:12:00,2026-08-28 12:20:16,8.3,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.5,99.7,0.0,정상,정상,False,none,False,OK,,898,장생포,202608281212
2026-08-28 12:22:00,2026-08-28 12:30:21,8.4,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.5,99.7,0.8,정상,정상,False,none,False,OK,,898,장생포,202608281222
2026-08-28 12:52:00,2026-08-28 13:00:26,8.4,유니드 울산공장,울산광역시 남구 상개로 142,30.1,26.7,99.7,0.6,정상,정상,False,regular_13,True,OK,,898,장생포,202608281252
2026-08-28 13:22:00,2026-08-28 13:30:20,8.3,유니드 울산공장,울산광역시 남구 상개로 142,30.7,27.2,99.7,0.7,정상,정상,False,none,False,OK,,898,장생포,202608281322
2026-08-28 13:32:00,2026-08-28 13:40:17,8.3,유니드 울산공장,울산광역시 남구 상개로 142,31.0,27.5,99.6,0.4,주의,정상,True,level_change,True,OK,,898,장생포,202608281332
2026-08-28 13:42:00,2026-08-28 13:50:17,8.3,유니드 울산공장,울산광역시 남구 상개로 142,30.8,27.5,98.0,0.4,정상,주의,True,level_change,True,OK,,898,장생포,202608281342
2026-08-28 13:52:00,2026-08-28 14:00:29,8.5,유니드 울산공장,울산광역시 남구 상개로 142,30.8,27.7,95.5,0.3,정상,정상,False,regular_14,True,OK,,898,장생포,202608281352
2026-08-28 14:02:00,2026-08-28 14:10:16,8.3,유니드 울산공장,울산광역시 남구 상개로 142,31.2,28.2,93.9,0.3,주의,정상,True,level_change,True,OK,,898,장생포,202608281402
2026-08-28 14:12:00,2026-08-28 14:20:17,8.3,유니드 울산공장,울산광역시 남구 상개로 142,30.9,27.9,92.8,0.4,정상,주의,True,level_change,True,OK,,898,장생포,202608281412
2026-08-28 14:22:00,2026-08-28 14:30:20,8.3,유니드 울산공장,울산광역시 남구 상개로 142,31.0,27.9,94.6,0.5,주의,정상,True,level_change,True,OK,,898,장생포,202608281422
2026-08-28 14:32:00,2026-08-28 14:40:18,8.3,유니드 울산공장,울산광역시 남구 상개로 142,30.8,27.6,96.1,0.8,정상,주의,True,level_change,True,OK,,898,장생포,202608281432
2026-08-28 14:52:00,2026-08-28 15:00:26,8.4,유니드 울산공장,울산광역시 남구 상개로 142,30.6,27.3,97.6,0.6,정상,정상,False,regular_15,True,OK,,898,장생포,202608281452
2026-08-28 15:12:00,2026-08-28 15:20:17,8.3,유니드 울산공장,울산광역시 남구 상개로 142,30.2,26.8,99.1,0.6,정상,정상,False,none,False,OK,,898,장생포,202608281512
2026-08-28 15:22:00,2026-08-28 15:30:22,8.4,유니드 울산공장,울산광역시 남구 상개로 142,29.8,26.4,99.7,0.8,정상,정상,False,none,False,OK,,898,장생포,202608281522
2026-08-28 15:37:00,2026-08-28 15:45:17,8.3,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.5,99.7,0.9,정상,정상,False,none,False,OK,,898,장생포,202608281537
2026-08-28 15:52:00,2026-08-28 16:00:27,8.5,유니드 울산공장,울산광역시 남구 상개로 142,30.4,26.9,99.7,0.7,정상,정상,False,regular_16,True,OK,,898,장생포,202608281552
2026-08-28 16:07:00,2026-08-28 16:15:19,8.3,유니드 울산공장,울산광역시 남구 상개로 142,30.4,26.9,99.7,0.7,정상,정상,False,none,False,OK,,898,장생포,202608281607
2026-08-28 16:35:00,2026-08-28 16:45:17,10.3,유니드 울산공장,울산광역시 남구 상개로 142,28.0,24.1,95.4,1.1,정상,정상,False,none,False,OK,,943,매곡,202608281635
2026-08-28 17:07:00,2026-08-28 17:15:17,8.3,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.5,99.7,0.4,정상,정상,False,regular_17,True,OK,,898,장생포,202608281707
2026-08-28 17:22:00,2026-08-28 17:30:24,8.4,유니드 울산공장,울산광역시 남구 상개로 142,29.8,26.4,99.7,0.6,정상,정상,False,none,False,OK,,898,장생포,202608281722
2026-08-28 17:37:00,2026-08-28 17:45:19,8.3,유니드 울산공장,울산광역시 남구 상개로 142,29.8,26.4,99.7,0.4,정상,정상,False,none,False,OK,,898,장생포,202608281737
2026-08-28 17:52:00,2026-08-28 18:00:28,8.5,유니드 울산공장,울산광역시 남구 상개로 142,29.8,26.4,99.7,0.4,정상,정상,False,none,False,OK,,898,장생포,202608281752
2026-08-28 18:22:00,2026-08-28 18:30:21,8.4,유니드 울산공장,울산광역시 남구 상개로 142,30.0,26.6,99.7,0.3,정상,정상,False,none,False,OK,,898,장생포,202608281822
2026-08-28 18:52:00,2026-08-28 19:00:27,8.5,유니드 울산공장,울산광역시 남구 상개로 142,30.0,26.6,99.7,0.0,정상,정상,False,none,False,OK,,898,장생포,202608281852
2026-08-28 19:05:00,2026-08-28 19:15:18,10.3,유니드 울산공장,울산광역시 남구 상개로 142,28.1,25.4,89.4,0.5,정상,정상,False,none,False,OK,,949,정자,202608281905
2026-08-28 19:20:00,2026-08-28 19:30:24,10.4,유니드 울산공장,울산광역시 남구 상개로 142,28.1,25.5,89.1,0.4,정상,정상,False,none,False,OK,,949,정자,202608281920
2026-08-28 19:35:00,2026-08-28 19:45:19,10.3,유니드 울산공장,울산광역시 남구 상개로 142,28.1,25.5,88.9,0.1,정상,정상,False,none,False,OK,,949,정자,202608281935
2026-08-28 19:52:00,2026-08-28 20:00:28,8.5,유니드 울산공장,울산광역시 남구 상개로 142,29.8,26.4,99.7,0.6,정상,정상,False,none,False,OK,,898,장생포,202608281952
2026-08-28 20:22:00,2026-08-28 20:30:23,8.4,유니드 울산공장,울산광역시 남구 상개로 142,29.8,26.4,99.7,0.1,정상,정상,False,none,False,OK,,898,장생포,202608282022
2026-08-28 20:37:00,2026-08-28 20:45:18,8.3,유니드 울산공장,울산광역시 남구 상개로 142,29.8,26.4,99.7,0.1,정상,정상,False,none,False,OK,,898,장생포,202608282037
2026-08-28 20:52:00,2026-08-28 21:00:27,8.5,유니드 울산공장,울산광역시 남구 상개로 142,29.7,26.3,99.7,0.1,정상,정상,False,none,False,OK,,898,장생포,202608282052
2026-08-28 21:22:00,2026-08-28 21:30:23,8.4,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.5,99.7,0.8,정상,정상,False,none,False,OK,,898,장생포,202608282122
2026-08-28 21:52:00,2026-08-28 22:00:32,8.5,유니드 울산공장,울산광역시 남구 상개로 142,29.8,26.4,99.7,0.1,정상,정상,False,none,False,OK,,898,장생포,202608282152
2026-08-28 22:07:00,2026-08-28 22:15:17,8.3,유니드 울산공장,울산광역시 남구 상개로 142,30.0,26.6,99.7,0.1,정상,정상,False,none,False,OK,,898,장생포,202608282207
2026-08-28 22:22:00,2026-08-28 22:30:24,8.4,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.5,99.7,0.0,정상,정상,False,none,False,OK,,898,장생포,202608282222
2026-08-28 22:37:00,2026-08-28 22:45:20,8.3,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.5,99.7,0.2,정상,정상,False,none,False,OK,,898,장생포,202608282237
2026-08-28 22:52:00,2026-08-28 23:00:28,8.5,유니드 울산공장,울산광역시 남구 상개로 142,29.9,26.5,99.7,0.0,정상,정상,False,none,False,OK,,898,장생포,202608282252
